,positions,labels,type
95,"[-1.43853637e-01 -1.28936814e+00 -4.83905103e-01 -6.68638477e-02
 -5.32674371e-01 -1.74736013e-01  2.72779182e-02  2.19616693e-01
  7.56722774e-02  2.04001853e-02  7.19726345e-01  1.67929741e-01
 -5.41809595e-01 -5.19488016e-02 -7.63531070e-02 -8.05494042e-01
 -4.48949466e-01 -6.84735851e-01 -9.18340843e-01 -2.66600563e-01
 -1.42921691e+00 -9.84049342e-01 -1.76857757e-01 -1.59452459e+00
  4.57654072e-01 -7.52545766e-02 -9.93578547e-02  5.64790608e-01
 -5.47938813e-01 -7.14951473e-01  5.60345882e-01 -6.47397509e-01
 -1.37194031e+00  3.93209386e-01 -3.50142185e-01 -1.53701115e+00
 -3.13677461e-01 -1.24028819e+00 -5.36061368e-01 -4.10922091e-01
 -4.57396121e-01 -1.80379346e+00 -5.06216909e-01  1.18797288e-01
 -2.75110857e+00 -4.38383665e-01  3.50199107e-01 -3.12156861e+00
  1.09588537e-01 -1.19937610e+00 -5.90671491e-01  4.45712605e-01
 -2.95846476e-01 -1.71553330e+00  3.30510130e-01 -1.38420875e+00
 -2.16618734e+00  3.34215552e-01 -8.73011023e-01 -2.18420074e+00
  6.29755052e-07  3.04449231e-02  2.25480730e-02 -1.03587946e+00
 -1.32819171e-01 -1.79056984e+00 -1.07273712e+00 -1.37993817e-01
 -1.57866702e+00  3.36771593e-01 -2.26396507e-01 -1.59205956e+00
  5.65311836e-01 -4.89532950e-01 -1.67186991e+00]",1,Rch_Fwr_Bck_LnFwr_R
96,"[-1.43618383e-01 -1.29081144e+00 -4.83908759e-01 -6.68396050e-02
 -5.32827581e-01 -1.77283105e-01  2.60082638e-02  2.22376862e-01
  6.60614624e-02  1.83477441e-02  7.24502157e-01  1.51164604e-01
 -5.42183392e-01 -5.10691157e-02 -7.85428380e-02 -8.06219965e-01
 -4.51199883e-01 -6.85207227e-01 -9.19681601e-01 -2.65312898e-01
 -1.42933383e+00 -9.80794006e-01 -1.75562370e-01 -1.60179301e+00
  4.57190211e-01 -7.41034571e-02 -1.05409564e-01  5.66955902e-01
 -5.45921516e-01 -7.22078670e-01  5.59508192e-01 -6.48942692e-01
 -1.36961089e+00  4.00095365e-01 -3.42002329e-01 -1.54272981e+00
 -3.13577744e-01 -1.24177170e+00 -5.35941404e-01 -4.14253722e-01
 -4.60006142e-01 -1.80187339e+00 -5.12752773e-01  1.17945373e-01
 -2.75218469e+00 -4.46139351e-01  3.47703799e-01 -3.12379651e+00
  1.09998859e-01 -1.20067669e+00 -5.90896482e-01  4.48708583e-01
 -2.97163256e-01 -1.71877958e+00  3.36104823e-01 -1.38575048e+00
 -2.17079299e+00  3.41408646e-01 -8.73101172e-01 -2.20078620e+00
 -5.87050389e-04  3.27199699e-02  1.46388581e-02 -9.12155706e-01
 -1.38782836e-01 -1.86553740e+00 -1.08830337e+00 -9.71426673e-02
 -1.69854419e+00  3.46024799e-01 -2.09114826e-01 -1.58998273e+00
  5.69080529e-01 -4.86543475e-01 -1.67714115e+00]",1,Rch_Fwr_Bck_LnFwr_R
97,"[-1.53278181e-01 -1.29765342e+00 -4.69998548e-01 -6.87646881e-02
 -5.33449722e-01 -1.78009251e-01  2.43258841e-02  2.25347298e-01
  5.47803056e-02  1.60857943e-02  7.29364682e-01  1.30922402e-01
 -5.42204415e-01 -5.00071086e-02 -8.15531995e-02 -8.07285079e-01
 -4.55619473e-01 -6.84220549e-01 -9.20634686e-01 -2.63287783e-01
 -1.42727301e+00 -9.82808060e-01 -1.74721177e-01 -1.59838278e+00
  4.57094441e-01 -7.28719939e-02 -1.11201008e-01  5.70726909e-01
 -5.36157709e-01 -7.34942127e-01  5.60645921e-01 -6.50427877e-01
 -1.36787060e+00  4.01526213e-01 -3.33759525e-01 -1.55274081e+00
 -3.26639647e-01 -1.24807352e+00 -5.17320560e-01 -4.36764653e-01
 -4.67377753e-01 -1.77933921e+00 -5.43383068e-01  1.13302266e-01
 -2.73233236e+00 -4.78022813e-01  3.38122673e-01 -3.10680413e+00
  1.03358672e-01 -1.20790434e+00 -5.81100911e-01  4.52971014e-01
 -2.98848276e-01 -1.72166206e+00  3.42538991e-01 -1.38808117e+00
 -2.17297178e+00  3.48014600e-01 -8.74454403e-01 -2.21789003e+00
 -2.42483871e-03  3.46281743e-02  7.15286473e-03 -9.64539383e-01
 -1.40499301e-01 -1.83421907e+00 -1.07206301e+00 -1.22431283e-01
 -1.63856047e+00  3.49987173e-01 -2.02011614e-01 -1.60769562e+00
  5.64883903e-01 -4.83267359e-01 -1.68028356e+00]",1,Rch_Fwr_Bck_LnFwr_R
98,"[-1.52683786e-01 -1.29922055e+00 -4.70667482e-01 -6.91904739e-02
 -5.34273103e-01 -1.82455190e-01  2.32440199e-02  2.26667515e-01
  4.43620664e-02  1.26726574e-02  7.31828441e-01  1.11149758e-01
 -5.42438256e-01 -4.91629502e-02 -8.43109935e-02 -8.06736359e-01
 -4.61666956e-01 -6.82529666e-01 -9.21147451e-01 -2.61235952e-01
 -1.42365366e+00 -9.84847459e-01 -1.76431736e-01 -1.59816831e+00
  4.56809024e-01 -7.15762675e-02 -1.15973529e-01  5.73252698e-01
 -5.21997797e-01 -7.49929696e-01  5.61789865e-01 -6.51165611e-01
 -1.36763211e+00  4.03747528e-01 -3.28502570e-01 -1.56988429e+00
 -3.24322559e-01 -1.24904553e+00 -5.21006640e-01 -4.33320658e-01
 -4.75202371e-01 -1.79717298e+00 -5.37373598e-01  9.30901119e-02
 -2.74928938e+00 -4.72792188e-01  3.16424209e-01 -3.12452042e+00
  1.03422731e-01 -1.21129545e+00 -5.79949561e-01  4.55603742e-01
 -3.00037235e-01 -1.72208242e+00  3.46744694e-01 -1.39149442e+00
 -2.16779546e+00  3.51390727e-01 -8.77602754e-01 -2.22124993e+00
 -3.16572446e-03  3.56846711e-02 -2.58330627e-03 -9.82762093e-01
 -1.37873095e-01 -1.82377745e+00 -1.06516091e+00 -1.30794963e-01
 -1.61663894e+00  3.45491746e-01 -1.87172562e-01 -1.63007304e+00
  2.03048501e-01 -4.08606939e-01 -1.61057518e+00]",1,Rch_Fwr_Bck_LnFwr_R
99,"[-0.15190522 -1.30151675 -0.47167607 -0.06952699 -0.53605122 -0.18904372
  0.0221968   0.22649153  0.02999873  0.00943919  0.73451501  0.08172278
 -0.54257793 -0.04826635 -0.08793136 -0.80648778 -0.47182208 -0.67828752
 -0.92061644 -0.26292828 -1.41771374 -0.98441387 -0.17611265 -1.59758356
  0.45660559 -0.07017355 -0.12187805  0.57435424 -0.51076578 -0.7638097
  0.56229269 -0.65212911 -1.3670423   0.41118345 -0.32411925 -1.57536723
 -0.32257623 -1.25067986 -0.52395556 -0.43434189 -0.48010283 -1.80337678
 -0.54039762  0.08529852 -2.75739783 -0.47670748  0.30653086 -3.1338016
  0.10379    -1.21477035 -0.57964968  0.45937567 -0.30069629 -1.72073195
  0.35288069 -1.39482072 -2.15699381  0.35644717 -0.880798   -2.21987015
 -0.00385525  0.03532241 -0.01544132 -1.04352779 -0.12978206 -1.78756988
 -1.06431048 -0.15532461 -1.52917504  0.32402833 -0.24305279 -1.72817914
  0.49570486 -0.48868122 -1.61839239]",1,Rch_Fwr_Bck_LnFwr_R
100,"[-0.13606624 -1.30299412 -0.49505274 -0.06443966 -0.53608094 -0.21080559
  0.02128348  0.22694677  0.01478817  0.00464369  0.7388423   0.05715536
 -0.54280671 -0.0474819  -0.09180573 -0.80673155 -0.47561815 -0.67961664
 -0.91483375 -0.25514819 -1.41667042 -0.98492692 -0.17819722 -1.59870623
  0.45625427 -0.06873373 -0.12956173  0.57461508 -0.49595917 -0.78231297
  0.56104015 -0.65196317 -1.36848067  0.41043774 -0.31480944 -1.6013468
 -0.3025027  -1.25272168 -0.55317996 -0.42086785 -0.48075467 -1.83579121
 -0.53135827  0.08363963 -2.78902299 -0.46889019  0.30666593 -3.16447543
  0.11506486 -1.21448661 -0.59709396  0.46320966 -0.30129635 -1.71916482
  0.35846421 -1.39891578 -2.14506887  0.36098329 -0.88464844 -2.21509823
 -0.00335067  0.03599258 -0.03266343 -1.04390608 -0.13390289 -1.79531989
 -1.07226855 -0.14071173 -1.57774839  0.34627102 -0.20246738 -1.70943761
  0.49048905 -0.4773039  -1.64249788]",1,Rch_Fwr_Bck_LnFwr_R
101,"[-1.29079906e-01 -1.30410410e+00 -5.16621900e-01 -6.17411673e-02
 -5.36305765e-01 -2.32219619e-01  2.09240835e-02  2.27100798e-01
 -2.93699667e-03 -5.74340460e-04  7.41972454e-01  2.37311028e-02
 -5.43302227e-01 -4.70384674e-02 -9.52386276e-02 -8.06971419e-01
 -4.82240357e-01 -6.78333427e-01 -9.15799865e-01 -2.57393246e-01
 -1.41189360e+00 -9.85055571e-01 -1.79078819e-01 -1.60183956e+00
  4.55636732e-01 -6.61908476e-02 -1.37121111e-01  5.73463396e-01
 -4.81867359e-01 -7.99014204e-01  5.56071080e-01 -6.49140874e-01
 -1.37200133e+00  4.03929083e-01 -3.08758146e-01 -1.63191621e+00
 -2.91962711e-01 -1.25210834e+00 -5.80461203e-01 -3.87453019e-01
 -5.22867757e-01 -1.96857791e+00 -4.68923476e-01 -4.01354055e-02
 -2.90547758e+00 -4.08112094e-01  1.84648050e-01 -3.27899208e+00
  1.18798852e-01 -1.21589050e+00 -6.12889416e-01  4.64234584e-01
 -3.01321654e-01 -1.72097143e+00  3.60902708e-01 -1.40023890e+00
 -2.14634320e+00  3.73006441e-01 -8.84908195e-01 -2.22058124e+00
 -2.84879313e-03  3.62847021e-02 -5.16025044e-02 -9.59412311e-01
 -1.37945712e-01 -1.84402736e+00 -1.09163015e+00 -1.19261849e-01
 -1.66569084e+00  3.37324523e-01 -2.18154968e-01 -1.77880674e+00
  4.89661884e-01 -4.70534836e-01 -1.66237073e+00]",1,Rch_Fwr_Bck_LnFwr_R
102,"[-0.13526357 -1.30992855 -0.51048422 -0.06373049 -0.53837744 -0.23428006
  0.0202874   0.2263457  -0.02020452 -0.00559146  0.74346811 -0.00838221
 -0.54436143 -0.04684913 -0.09797686 -0.80731572 -0.48513672 -0.68013984
 -0.91715067 -0.25780151 -1.41073167 -0.98540412 -0.1785635  -1.60220905
  0.45432364 -0.06428958 -0.14618419  0.56751755 -0.45924874 -0.8236941
  0.54514288 -0.64497362 -1.37578722  0.39546694 -0.2966242  -1.67378801
 -0.30344089 -1.25967642 -0.56659925 -0.38501344 -0.5298392  -1.95743806
 -0.45705307 -0.04678431 -2.89617376 -0.3980004   0.17450794 -3.27245105
  0.11607863 -1.2200398  -0.61141032  0.46055811 -0.30105078 -1.72375236
  0.31668982 -1.51843966 -2.38240765  0.35517545 -1.0017571  -2.37087473
 -0.00413871  0.03507293 -0.06338186 -0.90107859 -0.14235882 -1.87332003
 -1.08918937 -0.08944396 -1.71775664  0.33313738 -0.24105555 -1.86159925
  0.43085481 -0.38670234 -1.79724425]",1,Rch_Fwr_Bck_LnFwr_R
103,"[-0.145359   -1.31375287 -0.5106963  -0.06701093 -0.54133591 -0.23336652
  0.02099064  0.22350929 -0.0158549  -0.01270117  0.73910822 -0.04461307
 -0.54605564 -0.04703973 -0.10161458 -0.80839969 -0.5035035  -0.66989952
 -0.91733083 -0.26005285 -1.40385279 -0.99090698 -0.17973254 -1.60490683
  0.45227924 -0.06219987 -0.15727109  0.55813627 -0.43454971 -0.85119255
  0.53484498 -0.64678101 -1.38997539  0.38988924 -0.28493782 -1.71370014
 -0.31687921 -1.26308219 -0.56336672 -0.40140361 -0.54520429 -1.96299502
 -0.47545504 -0.07048376 -2.90760974 -0.41879107  0.15170123 -3.28373054
  0.10893025 -1.22389721 -0.61483524  0.45667655 -0.29956813 -1.72938235
  0.34282831 -1.40170786 -2.14518609  0.379736   -0.88429281 -2.22000233
 -0.00437423  0.03276022 -0.06080043 -1.0574463  -0.13476781 -1.79497058
 -1.09584453 -0.1494312  -1.60553002  0.32500319 -0.22309969 -1.90144286
  0.42378086 -0.36939756 -1.84457249]",1,Rch_Fwr_Bck_LnFwr_R
104,"[-0.15503636 -1.31624783 -0.51293765 -0.07197759 -0.5435697  -0.23872454
  0.02092054  0.22202109 -0.02327892 -0.01987705  0.7260526  -0.08217403
 -0.54767755 -0.04719113 -0.1059587  -0.80933689 -0.506881   -0.6725551
 -0.91894773 -0.25999548 -1.40423639 -0.99014446 -0.17986321 -1.60753502
  0.45020094 -0.05969257 -0.16985108  0.55647038 -0.42668225 -0.86758444
  0.50326318 -0.59582162 -1.4620805   0.38079097 -0.26609219 -1.74301741
 -0.32751198 -1.26557804 -0.56259229 -0.42477369 -0.5567755  -1.96728526
 -0.5075202  -0.08835556 -2.91518099 -0.45379138  0.13271872 -3.29139236
  0.10025078 -1.22628155 -0.62083021  0.45474589 -0.29832802 -1.73329492
  0.34292415 -1.40268453 -2.14732007  0.38195435 -0.88446572 -2.21500959
 -0.00553736  0.0310957  -0.06774516 -1.02997539 -0.1305659  -1.81352134
 -1.08516002 -0.14801804 -1.58368942  0.3220652  -0.1926915  -1.9241229
  0.43466451 -0.40529353 -1.79313772]",1,Rch_Fwr_Bck_LnFwr_R
105,"[-0.19490194 -1.33073678 -0.54856976 -0.09709878 -0.55086073 -0.29073876
  0.0172634   0.22372787 -0.09707683 -0.02725111  0.74538151 -0.1296784
 -0.55816482 -0.04620585 -0.12289408 -0.82340653 -0.51972162 -0.68901003
 -0.92967628 -0.26607802 -1.41886394 -1.00317726 -0.18306914 -1.62251703
  0.4361842  -0.03818623 -0.22875108  0.55177982 -0.43281843 -0.92070809
  0.4954906  -0.59434168 -1.49533347  0.37382193 -0.23568407 -1.8008863
 -0.36327969 -1.27995077 -0.58849614 -0.45605009 -0.57498134 -2.01775918
 -0.53596711 -0.10950359 -2.98232447 -0.49563539  0.1077041  -3.36374092
  0.05979058 -1.23854686 -0.67033974  0.45503585 -0.29658099 -1.76309736
  0.34379909 -1.41763291 -2.17812495  0.38612282 -0.89265087 -2.24208721
 -0.01493287  0.0304355  -0.13586152 -1.05736508 -0.13888527 -1.82269114
 -1.09793855 -0.14270744 -1.60187272  0.32301329 -0.13459088 -1.95610173
  0.40193775 -0.36226858 -1.88436284]",1,Rch_Fwr_Bck_LnFwr_R
106,"[-0.21864352 -1.32969429 -0.58141802 -0.10932041 -0.55091136 -0.3224329
  0.01534551  0.22382717 -0.12041694 -0.03594989  0.73909582 -0.17216227
 -0.56309314 -0.04777756 -0.14164211 -0.83031003 -0.5303229  -0.70003159
 -0.93226919 -0.26676692 -1.41670406 -1.00420113 -0.18292233 -1.62858768
  0.43035957 -0.0309634  -0.2546421   0.54388197 -0.39596085 -0.96622209
  0.48527482 -0.5909959  -1.51871787  0.36844551 -0.17243427 -1.84870761
 -0.38620257 -1.28018185 -0.61631499 -0.54254195 -0.61004661 -2.05940285
 -0.66578791 -0.1686425  -3.0328359  -0.63002267  0.04881832 -3.41121518
  0.03808687 -1.23559199 -0.70649413  0.45554892 -0.29292905 -1.77060091
  0.33820466 -1.41748691 -2.1787019   0.38441489 -0.89152605 -2.24031163
 -0.01884213  0.03041189 -0.16180647 -0.96517139 -0.13641719 -1.88136146
 -1.0838405  -0.10346743 -1.71124772  0.32423791 -0.05915172 -1.95209035
  0.37175061 -0.2799663  -1.96748375]",1,Rch_Fwr_Bck_LnFwr_R
107,"[-0.22016572 -1.33343516 -0.58402717 -0.11105794 -0.55293144 -0.33524721
  0.01553351  0.22646168 -0.15210535 -0.04308255  0.73176367 -0.22896006
 -0.56895837 -0.05327069 -0.1615655  -0.83740416 -0.54188362 -0.71521793
 -0.93817007 -0.26782453 -1.41669496 -1.00672659 -0.18191885 -1.63544061
  0.4229804  -0.02172852 -0.28429511  0.5213076  -0.38936731 -0.9983874
  0.52038285 -0.5315936  -1.65755871  0.36468825 -0.13749395 -1.92852853
 -0.38852618 -1.28517849 -0.61859478 -0.54471315 -0.6046242  -2.06020109
 -0.66792556 -0.15610381 -3.0325502  -0.63658329  0.05679106 -3.41325658
  0.03732079 -1.23822743 -0.70982663  0.45445223 -0.2843427  -1.78347851
  0.32470464 -1.41097698 -2.18586972  0.37679669 -0.88424245 -2.24598038
 -0.01926562  0.03159211 -0.18832194 -1.03309623 -0.13269333 -1.85550953
 -1.09847754 -0.13196747 -1.65049806  0.34454535 -0.06042323 -2.00687533
  0.4122503  -0.34364203 -1.95985527]",1,Rch_Fwr_Bck_LnFwr_R
108,"[-0.22389525 -1.34005352 -0.58624122 -0.11363379 -0.55695687 -0.35014391
  0.01663548  0.22779413 -0.18741263 -0.05051118  0.73078404 -0.27165944
 -0.57615387 -0.05743109 -0.17829069 -0.84471143 -0.55202964 -0.72773128
 -0.93886438 -0.26944779 -1.41843146 -1.00775521 -0.1836118  -1.63321113
  0.4130897  -0.02112994 -0.31999243  0.52796761 -0.37336897 -1.00854471
  0.6622186  -0.45311213 -1.79143731  0.64472393 -0.44158887 -2.0406128
 -0.39354548 -1.29397807 -0.61919609 -0.55027588 -0.60832059 -2.06146603
 -0.67391334 -0.15637559 -3.03418273 -0.64860756  0.05118232 -3.41703678
  0.03486254 -1.24297233 -0.71327544  0.45456993 -0.27506117 -1.80102798
  0.3193973  -1.40911341 -2.19076925  0.37421624 -0.88151261 -2.24990435
 -0.01930271  0.03127045 -0.21839084 -0.9865644  -0.13434414 -1.8744606
 -1.08887461 -0.11406403 -1.68922877  0.7971146  -0.37328449 -2.2842889
  0.80652887 -0.42413235 -2.00646938]",1,Rch_Fwr_Bck_LnFwr_R
109,"[-0.22874295 -1.35153189 -0.59178649 -0.11801574 -0.56374216 -0.37059164
  0.01414531  0.22772366 -0.22152113 -0.06280655  0.72278486 -0.32672928
 -0.57939168 -0.05832127 -0.17865869 -0.85019665 -0.5546917  -0.73119318
 -0.94351158 -0.27195924 -1.42532634 -1.01597954 -0.18513975 -1.64034012
  0.40421137 -0.01899246 -0.35466515  0.5372729  -0.28009773 -0.891693
  0.43444358 -0.21319566 -1.68502753  0.32233201 -0.07659833 -2.02617407
 -0.39759451 -1.30549407 -0.62299344 -0.56619448 -0.6200125  -2.0729246
 -0.69800639 -0.16835748 -3.05064525 -0.68332804  0.03492699 -3.43531153
  0.02935177 -1.25345811 -0.72187501  0.46325313 -0.26770262 -1.82257381
  0.32044225 -1.41389331 -2.20026356  0.37218105 -0.88353484 -2.26408257
 -0.02225515  0.02949968 -0.24959339 -1.08168795 -0.13006368 -1.83720317
 -1.10770652 -0.14752436 -1.62773014  0.29557078 -0.1016283  -2.23606019
  0.43558123 -0.340651   -2.02318737]",1,Rch_Fwr_Bck_LnFwr_R
110,"[-2.34345908e-01 -1.35767508e+00 -5.96032813e-01 -1.22047080e-01
 -5.68405707e-01 -3.92886269e-01  1.30266675e-02  2.26162198e-01
 -2.60560121e-01 -7.21183130e-02  7.11278860e-01 -3.82614731e-01
 -5.92768970e-01 -6.89947523e-02 -2.18205199e-01 -8.58535561e-01
 -5.65333354e-01 -7.51510099e-01 -9.39838066e-01 -2.95488438e-01
 -1.43862203e+00 -1.01054859e+00 -1.78883066e-01 -1.65142511e+00
  3.90697860e-01 -1.55910154e-02 -3.91239978e-01  4.40895959e-01
 -2.80267759e-01 -1.05336574e+00  4.29516245e-01 -1.98856788e-01
 -1.72568244e+00  3.18204046e-01 -3.96067049e-02 -2.08006352e+00
 -4.03178584e-01 -1.31335627e+00 -6.25341037e-01 -5.66214356e-01
 -7.13908547e-01 -1.89471894e+00 -7.48266151e-01 -1.93546848e-01
 -3.03948272e+00 -7.35380629e-01  2.48642804e-03 -3.42549055e+00
  2.41122831e-02 -1.25770429e+00 -7.27247859e-01  4.69741728e-01
 -2.55181966e-01 -1.84830030e+00  3.19879057e-01 -1.40992959e+00
 -2.19860214e+00  5.53695501e-01 -9.25350653e-01 -2.26652052e+00
 -2.41360325e-02  2.70970686e-02 -2.84508062e-01 -9.02809694e-01
 -1.28565278e-01 -1.96897936e+00 -1.08983493e+00 -9.97076669e-02
 -1.75686449e+00  2.94213122e-01 -6.71606296e-02 -2.29469727e+00
  3.78118107e-01 -2.71669739e-01 -2.13323177e+00]",1,Rch_Fwr_Bck_LnFwr_R
111,"[-2.35011733e-01 -1.35653572e+00 -5.91455380e-01 -1.26261448e-01
 -5.45320578e-01 -4.27333888e-01  5.41974581e-04  3.20030117e-01
 -3.90149284e-01 -8.37777074e-02  7.31224652e-01 -4.58516302e-01
 -5.97512551e-01 -8.24531420e-02 -2.41939462e-01 -8.57519681e-01
 -5.67228721e-01 -7.50711430e-01 -9.37392984e-01 -2.91186711e-01
 -1.42980735e+00 -1.00816587e+00 -1.83629212e-01 -1.63560330e+00
  3.89247894e-01 -1.53939348e-02 -3.89611014e-01  4.37429998e-01
 -2.70581034e-01 -1.07585194e+00  4.26852859e-01 -1.83718066e-01
 -1.75130142e+00  3.14329409e-01 -1.94906129e-02 -2.12735361e+00
 -4.07103923e-01 -1.31576649e+00 -6.17928180e-01 -5.74172685e-01
 -7.26100364e-01 -1.88561801e+00 -7.59823545e-01 -2.14820944e-01
 -3.02880696e+00 -7.40678098e-01 -4.95451755e-02 -3.42396925e+00
  2.45139213e-02 -1.25471361e+00 -7.23746573e-01  4.71247062e-01
 -2.47552601e-01 -1.85632391e+00  3.18222510e-01 -1.40249023e+00
 -2.18930185e+00  5.49180939e-01 -9.18560936e-01 -2.23499787e+00
 -3.47745198e-02  1.03572783e-01 -3.91916692e-01 -8.88650166e-01
 -1.51430209e-01 -1.93043203e+00 -1.10730540e+00 -1.10933455e-01
 -1.75872966e+00  2.88528622e-01 -5.29811235e-02 -2.33430852e+00
  4.33581046e-01 -2.87427591e-01 -2.12695908e+00]",1,Rch_Fwr_Bck_LnFwr_R
112,"[-2.39650758e-01 -1.35885624e+00 -5.88052853e-01 -1.30860985e-01
 -5.38658981e-01 -4.47344771e-01  2.00986874e-04  3.18776135e-01
 -4.01079507e-01 -9.27535800e-02  7.20925742e-01 -5.09814287e-01
 -6.00611068e-01 -8.90053439e-02 -2.51997026e-01 -8.57604491e-01
 -5.66134463e-01 -7.54488761e-01 -9.39589622e-01 -2.85999787e-01
 -1.42260551e+00 -1.00828158e+00 -1.83175501e-01 -1.63346193e+00
  3.87097608e-01 -1.51517141e-02 -3.89754832e-01  4.33751004e-01
 -2.43182130e-01 -1.14533283e+00  4.25392553e-01 -1.67495219e-01
 -1.78280263e+00  3.10693535e-01 -7.89637474e-03 -2.17375651e+00
 -4.15292530e-01 -1.32052316e+00 -6.11850334e-01 -5.67689000e-01
 -8.31962505e-01 -1.91896912e+00 -7.39039111e-01 -4.15406835e-01
 -3.09870179e+00 -7.19285299e-01 -2.54387829e-01 -3.49227807e+00
  2.28574146e-02 -1.25456940e+00 -7.21815247e-01  4.73974436e-01
 -2.43971510e-01 -1.86147159e+00  8.62210830e-02 -1.53289404e+00
 -2.24170867e+00  3.51313069e-01 -1.06677635e+00 -2.27055428e+00
 -3.58245108e-02  1.04039037e-01 -4.04201441e-01 -1.03526297e+00
 -1.32893866e-01 -1.85612474e+00 -1.09803493e+00 -1.33658242e-01
 -1.62907940e+00  2.86288545e-01 -2.88910558e-02 -2.38566053e+00
  4.46253784e-01 -2.65564029e-01 -2.17435378e+00]",1,Rch_Fwr_Bck_LnFwr_R
113,"[-2.45119612e-01 -1.37237192e+00 -5.82451427e-01 -1.33425526e-01
 -5.40605970e-01 -4.62742142e-01  6.21068282e-05  3.16610539e-01
 -4.37967413e-01 -1.03387233e-01  7.09165731e-01 -5.72066453e-01
 -6.12678397e-01 -1.06328364e-01 -2.76720311e-01 -8.61423913e-01
 -5.68299865e-01 -7.60577581e-01 -9.42991218e-01 -2.83934942e-01
 -1.42320902e+00 -1.01200854e+00 -1.83839682e-01 -1.64003469e+00
  3.72525663e-01 -1.39961157e-02 -4.21107694e-01  4.41818379e-01
 -1.95972609e-01 -1.21597162e+00  3.97743163e-01  3.71685838e-03
 -1.99216297e+00  3.02874677e-01  4.71894139e-02 -2.22640328e+00
 -4.27753157e-01 -1.34142365e+00 -5.93173983e-01 -5.68752277e-01
 -8.45878890e-01 -1.90511349e+00 -7.29737598e-01 -4.23033707e-01
 -3.08925692e+00 -7.12483102e-01 -2.68686848e-01 -3.48647887e+00
  2.25111410e-02 -1.26204377e+00 -7.23940995e-01  4.79835748e-01
 -2.44055158e-01 -1.88165310e+00  8.72839587e-02 -1.54850751e+00
 -2.21038100e+00  3.13951400e-01 -1.05999810e+00 -2.27248171e+00
 -3.68611485e-02  1.02361815e-01 -4.34748785e-01 -9.75540979e-01
 -1.45835524e-01 -1.88952288e+00 -1.11574435e+00 -1.18360086e-01
 -1.70243905e+00  2.87776105e-01  1.56574110e-03 -2.43324833e+00
  3.63585741e-01 -2.29231821e-01 -2.21288635e+00]",1,Rch_Fwr_Bck_LnFwr_R
114,"[-2.54718400e-01 -1.40497745e+00 -5.94672686e-01 -1.40145854e-01
 -5.53428289e-01 -5.04488854e-01  4.94712526e-05  3.19188498e-01
 -4.97040665e-01 -1.15030826e-01  7.11134379e-01 -6.40381017e-01
 -6.29352572e-01 -1.23749449e-01 -3.03651189e-01 -8.77317037e-01
 -5.78024206e-01 -7.76273590e-01 -9.61015944e-01 -2.88023459e-01
 -1.44559891e+00 -1.02631298e+00 -1.86165247e-01 -1.67124931e+00
  3.36743778e-01 -1.66411456e-02 -5.38567461e-01  4.51376258e-01
 -2.06985637e-01 -1.31143688e+00  3.98371003e-01  2.51645104e-02
 -2.09279482e+00  3.04505021e-01  5.80349220e-02 -2.30380636e+00
 -4.38624381e-01 -1.37259601e+00 -6.03948197e-01 -5.79005391e-01
 -8.71212132e-01 -1.93927297e+00 -7.39920163e-01 -4.43679929e-01
 -3.14461034e+00 -7.50757496e-01 -2.93443388e-01 -3.54384609e+00
  1.74658005e-02 -1.29188836e+00 -7.41923920e-01  4.87454263e-01
 -2.50073569e-01 -1.91134384e+00  8.61280410e-02 -1.57601893e+00
 -2.24491450e+00  3.64376671e-01 -1.10468525e+00 -2.30271494e+00
 -3.87678051e-02  1.00923184e-01 -4.90137288e-01 -9.25131478e-01
 -1.35980269e-01 -1.98407543e+00 -1.11908023e+00 -1.00189937e-01
 -1.78145024e+00  2.96409845e-01  2.44493771e-02 -2.52452512e+00
  3.90173357e-01 -2.12466748e-01 -2.32312448e+00]",1,Rch_Fwr_Bck_LnFwr_R
